draft_id,user_id,username,draft_created_time,draft_filled_time,draft_time,draft_completed_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,player_id,position_name,projection_adp,source,pick_order,overall_pick_number,team_pick_number,pick_created_time,pick_points,roster_points,made_playoffs
507bdd12-901c-49e4-a87f-64828a9522e4,f6588cf3-b628-4cc7-91c5-c945e83a47e4,cormur93,2023-04-24 22:41:58-05,2023-08-01 21:00:11-05,2023-08-01 21:01:17-05,2023-08-01 21:48:56-05,30,4c11c492-f187-4ba2-ace6-8471d35e5466,b4747054-2bf7-4259-816c-c90a89e662d7,11f55d53-f7ce-42d4-98d5-98fda249b806,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.25,user,11,11,1,2023-08-01 21:03:01-05,227.5,1670.28,0
7dc53762-8e4b-4eb8-bef1-6fa2c6289cdc,37d642cf-4dcd-4724-99c4-d7f5bd8cbecf,bud229,2023-04-24 22:39:44-05,2023-08-30 22:51:49-05,2023-08-30 22:52:55-05,2023-08-30 23:45:32-05,30,adea8938-b7a2-49a1-a1b2-689d5c021338,51bb28c4-bf55-425b-92b5-11434da0b763,279a588d-be6c-4191-8fd3-92105145205b,1,Stefon Diggs,25ea41e7-0529-48c6-ba65-7648bb7f9ed2,WR,8.74,user,5,5,1,2023-08-30 22:53:58-05,176.8,1669.82,0
402acf35-e313-40a0-90e6-92d65162cee7,731b3141-f1a6-4d6c-82d9-0e6acb4fc0ab,shitfit,2023-04-24 22:39:37-05,2023-05-24 12:14:48-05,2023-05-24 12:15:53-05,2023-06-08 04:23:28-05,28800,ffa60e1c-56af-4817-9c4b-4aa11c44ae69,3961471b-1acd-425b-9817-129354a62a8e,e7cd7b19-b829-4d55-9698-0031e37b8a60,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.46,user,3,3,1,2023-05-24 16:49:51-05,285.4,1669.04,0
439a0582-077e-4dfc-a25f-83c874e7ebe1,f4bde442-72c8-4c33-b1ea-8354ea91f33a,gobblegobble77,2023-04-24 22:42:13-05,2023-07-19 01:15:13-05,2023-07-19 01:16:18-05,2023-07-19 02:07:18-05,30,f02e93f0-b000-4ba3-9abd-7907c6f35820,99c57213-c4fe-47f5-8856-f518a060037c,a9643ee7-3ab7-4625-b5c8-757de0572868,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.8,user,11,11,1,2023-07-19 01:18:42-05,227.5,1668.42,0
2513703a-bb37-41b1-96c8-15315c466d3f,e0f70efa-9624-479f-959c-8ae5f3228269,ballab,2023-04-24 22:39:56-05,2023-05-18 02:37:05-05,2023-05-18 02:38:10-05,2023-05-18 03:27:56-05,30,7ad5e140-0cea-4649-863e-14f5ee0c4da6,44537849-3275-40ec-a8af-ab4b0346eb97,fa3cd3e1-133a-4524-8e74-b98c0a6e228e,1,Tyreek Hill,84cf37a2-d9f9-4315-a56a-c003a186023d,WR,4.53,user,3,3,1,2023-05-18 02:38:39-05,261.7,1668.28,0
1f40a6ca-9fcb-44b5-808f-9a9a204a8d34,7528f729-4ca6-42ff-b05d-4284c7068046,bobby2nice,2023-04-24 22:41:42-05,2023-08-28 23:03:44-05,2023-08-28 23:04:49-05,2023-09-04 01:13:37-05,3600,2e3969cd-ca75-4891-ad2f-2b6d2746183d,9f49d09e-94de-45a1-9a2d-6568dc44c7a9,8a484696-5446-4907-af1b-ccf1346b1109,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,12.45,auto,12,12,1,2023-08-29 11:27:16-05,220.6,1667.7,0
6f5c5abe-8021-46c8-8a05-2582ec132684,ac9e8050-eaae-4349-a41b-b8eb4b40745a,bloopbloop22,2023-04-24 22:41:44-05,2023-09-04 08:36:47-05,2023-09-04 08:37:52-05,2023-09-04 09:21:06-05,30,e392138e-0f53-459c-a5f8-a714fcab576c,8327abde-82fe-4aa5-ac3b-0cdd87b7d556,bcd797ce-1854-402d-85c8-06b6dad6f55f,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,12.11,user,11,11,1,2023-09-04 08:40:46-05,235.7,1666.66,0
c2c4fc1d-4042-4655-8c3c-da56e332ac29,2f142dd6-ba33-4429-bd30-a279369b2586,woodro33,2023-04-24 22:42:10-05,2023-07-22 19:39:12-05,2023-07-22 19:40:17-05,2023-07-22 20:24:59-05,30,12ff397b-5ba0-40a8-ae9c-a1815bbaa935,557e0d44-61c8-4c55-8004-08ce0897d290,16d6bc74-d857-4951-a1c4-c9af51f6b21e,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.68,user,3,3,1,2023-07-22 19:40:51-05,285.4,1665.64,0
91815d65-bc72-43a8-9099-aaaff916a16b,221422f2-d1fb-4763-931e-ae5bde5460f7,bullnutstcf,2023-04-24 22:39:46-05,2023-05-13 19:42:25-05,2023-05-13 19:43:30-05,2023-05-13 20:27:03-05,30,430c80bc-e876-4c6d-8eee-a558191383b4,9685b8d6-6962-47d8-a856-43045e30170b,60f164d8-6011-4b52-90d0-ebc4a8367128,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.32,user,3,3,1,2023-05-13 19:43:50-05,285.4,1665.58,0
f5ae511d-aed0-41ab-b5b8-dfdcf4629db2,e9f53602-0340-47f6-9d83-d57cde08cfa8,ebeimfohr,2023-04-24 22:41:50-05,2023-08-14 14:52:34-05,2023-08-14 14:53:42-05,2023-08-14 15:31:15-05,30,db6ddbef-3e89-4650-af6c-e85e1346a414,244e0a58-a327-4410-9914-171e4ec50d6e,cb5eda9c-d900-474b-a1e7-6407b34574b7,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.13,user,6,6,1,2023-08-14 14:54:27-05,181.5,1664.6,0
09be1950-61b4-4a68-b5b4-ba4f7ca3f517,3437f207-a29f-4e0e-bdb0-e5371da637fd,mnbass,2023-04-24 22:42:21-05,2023-07-12 01:52:52-05,2023-07-12 01:53:58-05,2023-07-12 02:44:49-05,30,3807a313-7ee7-442e-887c-6b57319b32f3,a25d7c0f-886e-4342-b4c0-f44b4eb1bccf,dd68be86-eaad-415e-af69-cb1fd0b1e852,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.76,queue,3,3,1,2023-07-12 01:54:58-05,285.4,1664.56,0
a3a9423a-078f-49dd-866c-5fd5b02f0f09,bf70e9f6-dc7c-4f1b-abe3-567e0a97b0ad,bigticket713,2023-04-24 22:42:00-05,2023-07-31 03:37:31-05,2023-07-31 03:38:38-05,2023-07-31 04:25:33-05,30,e0f151d6-dbf7-43aa-8331-70a8b159a24c,aa890229-f581-49e5-857e-2f8e85816fd1,85da26bd-92cd-432c-8fbd-63c90541c2e9,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.33,user,10,10,1,2023-07-31 03:40:10-05,220.6,1664.04,0
02ebaaf6-845a-4c14-be49-ae05a6c291b2,315e5693-e7e2-424d-8cea-852fc2ebb1a0,mike1919191919,2023-04-24 22:41:54-05,2023-06-01 22:53:50-05,2023-06-01 22:54:56-05,2023-06-01 23:45:07-05,30,c93750f3-7708-46fc-a64b-020b6b502531,09a8d3a8-c879-4b00-a04f-2141ac070149,dd843808-afd0-45b9-a5b1-89c775dee17b,1,Stefon Diggs,25ea41e7-0529-48c6-ba65-7648bb7f9ed2,WR,8.01,auto,8,8,1,2023-06-01 22:56:56-05,159.6,1663.14,0
4f968226-2d75-469e-a063-e6507786d6cb,b23b99b7-a813-4ec7-a5e9-678c0ecb19d0,jtylerunderdog,2023-04-24 22:41:40-05,2023-07-06 01:31:15-05,2023-07-06 01:32:21-05,2023-07-26 03:40:47-05,28800,8cafafd0-cd2e-432f-957b-40326a27b5f4,1fdf01e1-e22b-47aa-a4e0-c560863820bf,0481c103-f54c-465c-ab67-7b2792a2f39c,1,Garrett Wilson,63729550-4edb-4bb9-8a4f-2fa66c107b31,WR,12.74,user,11,11,1,2023-07-06 15:12:38-05,105.7,1662.96,0
1911566d-e2cd-4f33-97ee-d7cd12d9120f,87948e13-c532-41f1-a58b-579be8adfdd1,happyman69,2023-04-24 22:41:56-05,2023-08-09 12:40:41-05,2023-08-09 12:41:47-05,2023-08-09 13:29:58-05,30,caf5afd2-0deb-4f8b-be73-03882b7ebda6,cf5e6042-7b7f-4937-8f21-0088ea4b7c99,9099ac59-778a-42ca-ac6a-6208564b34e2,1,Stefon Diggs,25ea41e7-0529-48c6-ba65-7648bb7f9ed2,WR,8.1,user,9,9,1,2023-08-09 12:43:57-05,166.7,1662.9,0
4301d1d0-73d9-4d44-8739-a63b20cfcb37,6d7b13a1-8fe0-4ede-ad09-b9df53c4540c,theneighbourhood,2023-04-24 22:41:52-05,2023-08-12 23:27:12-05,2023-08-12 23:28:18-05,2023-08-13 00:17:31-05,30,f011fa2b-958d-4df3-a4a2-2dc8d5504111,7237d4a7-7885-4f95-8622-e8971dca3be5,3908d076-d25c-4310-8c79-ce2e481c4c62,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.45,user,12,12,1,2023-08-12 23:30:14-05,235.7,1662.4,0
0e4f7b91-577a-41cf-8e7f-6b0a8e360a73,cd83d149-eb59-4451-b4ac-1e896dd5eefa,byob13,2023-04-24 22:41:46-05,2023-08-21 19:13:19-05,2023-08-21 19:14:25-05,2023-08-21 20:00:48-05,30,4087893c-eab2-4ec7-9baf-97544ad18d99,f68aa5b7-e67d-4767-a280-8aa3750ec1ee,331e4a9d-17d3-4b26-afaa-d4fba7166f2e,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.7,user,11,11,1,2023-08-21 19:16:29-05,227.5,1662.32,0
b07a6cff-d008-43f4-9619-e8897dec47e3,51dfa644-4c05-425a-9776-60a72f9fb132,brasidas,2023-04-24 22:42:37-05,2023-06-11 01:12:51-05,2023-06-11 01:13:58-05,2023-06-11 02:03:55-05,30,20e2ca63-7a94-4524-8da8-7020249f36c5,be604bbc-0989-48e5-90af-d5509469329a,e09adc44-9471-484e-b804-4565b2a42299,1,Garrett Wilson,63729550-4edb-4bb9-8a4f-2fa66c107b31,WR,13.25,user,12,12,1,2023-06-11 01:15:40-05,120.5,1661.32,0
332eaa01-29df-498b-9ef9-c680e2af9132,6ffd8e17-ee9e-44d9-9060-52ca7c9e04ce,unclebengi,2023-04-24 22:41:54-05,2023-08-08 01:48:56-05,2023-08-08 01:50:01-05,2023-08-08 02:43:45-05,30,0335102a-e798-40c2-b1a8-8b0739fd2ad6,ee8d67bd-5f6f-4aed-971c-5650ec44bc43,ee0fa71c-d6c6-4f30-841b-d5b5c5734680,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.59,user,12,12,1,2023-08-08 01:52:12-05,227.5,1661.14,0
1d6ab657-8c69-4f69-9115-4dd01fd3d3f3,43e9b534-6bd6-42c4-bb12-980d29ca969c,wmalone1978,2023-04-24 22:42:17-05,2023-07-19 22:51:06-05,2023-07-19 22:52:12-05,2023-07-19 23:32:48-05,30,419120c9-75ef-4151-a5d1-6bd5fcffcc31,0eaf8fea-a287-4f8f-996b-15189c05a4f4,a827dad8-d9f3-44e0-b0be-77fe2fd1a3be,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.78,auto,3,3,1,2023-07-19 22:52:59-05,285.4,1661.2,0
1598b288-aae6-4e67-adbb-4ecbf5e01354,977be202-37c6-4dd1-b15c-425b2e0304fa,jaypkinney,2023-04-24 22:41:42-05,2023-09-06 21:30:34-05,2023-09-06 21:31:40-05,2023-09-06 22:16:12-05,30,bff494c8-f3d5-4c1b-8760-32ce636d1c34,ebfa59cd-eac4-4ea4-b12a-4b8c4b77fcf6,22666107-9215-4b8a-8409-b312c63d979b,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,12.53,user,7,7,1,2023-09-06 21:32:53-05,181.5,1660.54,0
45c6e211-61b6-4b5f-96f8-0575841d2f81,fb7022d7-b7be-41c3-bbbb-7aa36f183d9a,educatedcheese,2023-04-24 22:41:45-05,2023-08-30 16:31:45-05,2023-08-30 16:32:51-05,2023-08-30 17:17:13-05,30,dd92a64c-57f8-4a42-a626-2944ef14fc19,cd62d578-7c09-46e9-9279-0d62b0954b23,0c080e5a-7e40-48aa-8b7e-ef673a3bfc97,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,10.8,user,10,10,1,2023-08-30 16:34:03-05,204.6,1660.34,0
a3ae5e31-e4db-4c46-9dcd-c5b19b5bd35f,f0056257-89c0-493c-ab82-48a2ef2f317c,cameron9182,2023-04-24 22:39:45-05,2023-08-03 00:38:42-05,2023-08-03 00:39:48-05,2023-08-20 13:27:35-05,28800,638c732d-477e-4dee-9a86-42a306ad522e,21aa1952-e3e6-4d0f-acc0-846becaadd20,fb16f97b-50a1-44b3-89db-a97940d99b1a,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.3,user,12,12,1,2023-08-03 17:29:57-05,235.7,1660.08,0
01f02019-bb09-46e8-9e9e-b7b165977e13,6fddd8bf-8840-4be6-96c2-2a27aa6e957e,fullyloaded,2023-04-24 22:41:57-05,2023-06-01 04:03:39-05,2023-06-01 04:04:46-05,2023-06-01 04:57:18-05,30,7a740b7e-a732-4049-ab8d-c0bdfd2cc20d,3eac2362-c121-426e-bd42-25f628f32fdb,b3bdbb79-dfea-441c-bca9-e5117b65dc8f,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.46,user,3,3,1,2023-06-01 04:05:15-05,285.4,1659.48,0
75acb469-187d-4eca-8438-c2f6281c4cc6,89ccc185-f55d-4b9a-ac32-d572ac87b68a,bosniandude,2023-04-24 22:39:35-05,2023-05-03 03:02:38-05,2023-05-03 03:03:44-05,2023-05-03 03:46:36-05,30,04f33637-ec29-4435-87e6-62143ce29ed5,3cfe9cda-8d14-42e6-ba78-cedb39b5a038,399e34d1-121e-4c0c-a387-908914b15d4d,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,2.59,user,3,3,1,2023-05-03 03:04:03-05,285.4,1659.3,0
e0942e34-48cd-4d8a-99b5-9c76f1445e2f,911c79f0-a2fc-42db-8832-a0a8ba88d9fa,cgeyer,2023-04-24 22:41:58-05,2023-08-01 00:16:48-05,2023-08-01 00:17:54-05,2023-08-01 01:00:56-05,30,dcac857d-315d-4c0d-bd2f-9c2b0d0740ae,4410baaa-5ab0-46fb-ae17-ae6df72442de,ec36558c-b514-463c-9be4-371f3de11288,1,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,13.92,user,12,12,1,2023-08-01 00:19:49-05,181.5,1658.9,0
b52e46a3-7dad-4f69-a5ee-48c7aba3a254,d1b804ea-1e1b-4bca-a2b6-8bc2301a429f,queuekumber,2023-04-24 22:42:03-05,2023-07-24 23:14:49-05,2023-07-24 23:15:54-05,2023-07-25 00:14:34-05,30,1f655057-0e9e-4747-8783-6ec1f33fecb1,cc2c4a2d-44a0-4f41-a6da-87306b30c786,18514ed5-13c6-45b5-81cc-dba9c6bb1188,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.75,auto,3,3,1,2023-07-24 23:17:03-05,285.4,1658.42,0
097b0e99-32de-48d6-8c56-4c400d93af3b,2732ad7d-7abe-4b08-b438-6f02f2474ace,gregmandile,2023-04-24 22:42:00-05,2023-07-29 21:14:05-05,2023-07-29 21:15:10-05,2023-07-29 21:59:31-05,30,eca6dd9e-20f5-4507-a1c1-c3a1ac6f3c93,1de85ef8-7b71-493b-bef4-58f3a82c3f33,23d367fb-b552-4943-9581-cb78f7693f19,1,DK Metcalf,9fce5a42-43cc-4cf2-8732-b37153519ea6,WR,28.29,user,11,11,1,2023-07-29 21:16:44-05,133.2,1657,0
c3900568-5a5f-4b54-8923-d0de57b2f0b4,b6a09cba-da12-46cb-ab09-0103c7d93885,mpl3333,2023-04-24 22:42:13-05,2023-07-21 01:21:48-05,2023-07-21 01:22:55-05,2023-07-21 02:10:24-05,30,d32d0cd2-53a7-4044-be4e-b7298f05ff6e,f6c5ec6d-11ac-4a89-8e39-ebd360671977,cacdab64-2460-497e-b843-fbed6e4ce25f,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.88,user,11,11,1,2023-07-21 01:25:20-05,235.7,1655.42,0
68174331-541a-4b6d-acd4-798f1daf6f76,0813c129-6300-43dd-94b1-c2ca2c84a553,j2,2023-04-24 22:39:38-05,2023-08-30 23:12:19-05,2023-08-30 23:13:26-05,2023-08-30 23:58:25-05,30,407a418c-080d-4a71-9349-cf3cf6f2aa83,c24c2754-b014-4242-873c-9ab347d3908d,dc2b71b7-81ad-4b3a-8166-88f589f89975,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,10.8,user,12,12,1,2023-08-30 23:15:34-05,204.6,1654.98,0
1360e9e6-e42d-42cd-bd48-9fc80eb83cbb,77cc8a04-efc2-49f4-ad41-81128ae01b36,crooperd10,2023-04-24 22:41:54-05,2023-08-09 20:12:21-05,2023-08-09 20:13:27-05,2023-08-09 20:59:18-05,30,77d2959d-da40-4ae9-aea9-160b3ea2f53c,a3aa8ca0-e551-4c93-9a63-d61dce7b35c5,3239bd32-9ced-4214-8c01-a0223ccadb01,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.57,user,12,12,1,2023-08-09 20:16:08-05,207.8,1654.34,0
337339f8-30df-49ff-9fcc-ad44e89a0701,a64e81fa-51ec-4a41-9887-90baa4837a12,glueeater,2023-04-24 22:41:41-05,2023-09-01 13:56:20-05,2023-09-01 13:57:25-05,2023-09-01 14:48:40-05,30,42f4830c-0e97-4e77-ad38-483eb451f8d7,0dbb56cf-c7b9-48fb-a8e7-b3eb0942e5c9,faf29875-7a8a-45cf-9f12-3ff73f387f83,1,Cooper Kupp,c5719ef0-3dcc-4740-84af-ef600d160bd9,WR,6.15,user,10,10,1,2023-09-01 13:59:21-05,86.2,1653.78,0
60085cb0-e876-4f1a-b289-5b64d48a5546,8b4b3f22-5832-4df5-95c8-749a89ce2eaa,walterpaytonfan,2023-04-24 22:40:06-05,2023-09-03 01:09:33-05,2023-09-03 01:10:38-05,2023-09-03 02:00:55-05,30,3bdfe22e-0e17-4924-a42a-1951b3de61bf,d35ac143-969d-4978-99e8-a67f2db3bc76,224930e4-8ec7-4707-b26a-f6ff03e531a2,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.25,auto,3,3,1,2023-09-03 01:11:11-05,285.4,1653.58,0
a529fd57-d5b6-4f2e-b697-4995bd037580,a78c74a8-dec0-4d1f-92d1-ab571da07c75,barker118,2023-04-24 22:41:33-05,2023-08-17 19:29:33-05,2023-08-17 19:30:39-05,2023-09-01 15:27:34-05,3600,40d9e04a-b858-45ad-8ece-cba8581a2f2a,c1ce67fe-7b69-4323-af1e-1772c4b92cfc,40b45159-c121-47f9-8414-9fb710bf6553,1,A.J. Brown,dd48e78f-5a11-4056-b21e-94789a31ee6e,WR,10.33,user,10,10,1,2023-08-17 23:58:42-05,204.6,1653.28,0
c370dd4c-9953-47ed-8396-42304d66f300,0e8e2d2b-24bd-4b50-a168-639038285b44,kcrill,2023-04-24 22:41:45-05,2023-08-02 19:42:45-05,2023-08-02 19:43:50-05,2023-08-22 14:18:15-05,28800,b64c1542-3742-4127-978e-43b256307970,7b6210d8-7806-4647-b438-a7fe5091cb5d,cb43e715-6e1e-45fd-8deb-9f73f3194eb2,1,Garrett Wilson,63729550-4edb-4bb9-8a4f-2fa66c107b31,WR,13.61,user,12,12,1,2023-08-03 22:43:46-05,124.5,1652.32,0
d4671995-a33a-475d-8933-4544eb803b63,b83bdc0e-3cc6-45b9-8eb6-0e179986ab9f,boogieisland,2023-04-24 22:42:24-05,2023-07-13 22:10:06-05,2023-07-13 22:11:11-05,2023-07-13 22:54:15-05,30,d3cb79ba-e60d-4f4b-ae46-594175e8c3e1,cb065470-701e-4f40-9664-befa04008fe9,632ff755-3274-41c0-b260-e8899ecc0833,1,Tyreek Hill,84cf37a2-d9f9-4315-a56a-c003a186023d,WR,4.79,user,5,5,1,2023-07-13 22:11:32-05,261.7,1652.28,0
bd62904e-1058-413a-ad64-eb10ded30766,ee8ccf5b-72ff-4335-9f97-adfb1964b859,jyoungn,2023-04-24 22:41:46-05,2023-08-28 02:19:45-05,2023-08-28 02:20:50-05,2023-08-28 03:03:28-05,30,bb3da69a-522a-4640-8297-a4f2b28b077d,00d7f1d5-764c-4f92-8700-d79bf038b837,5692081f-2824-46b5-a0ff-fdffcd517da3,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.18,user,2,2,1,2023-08-28 02:21:21-05,285.4,1651.26,0
ad0a1810-6692-4b86-9c1c-7737d7e5ebdb,3651033f-57de-49fc-afc2-f9f20e8e747d,gteague93,2023-04-24 22:42:04-05,2023-07-24 14:24:48-05,2023-07-24 14:25:56-05,2023-07-24 15:13:20-05,30,ac356824-cd77-40e4-8799-6dfebacc65b9,2d3ac76a-fc69-4873-92df-22e3377ce30e,424159db-5023-42bc-a07a-c0a7098984b2,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.01,user,12,12,1,2023-07-24 14:28:27-05,235.7,1650.92,0
a2f655db-70d1-4958-acc1-dadea49b7566,c3ef7eb0-7afa-4f12-8e34-018378c791ef,diamondswiper,2023-04-24 22:41:31-05,2023-08-26 05:24:57-05,2023-08-26 05:26:03-05,2023-08-26 06:13:20-05,30,32ac4c9e-004a-447f-922f-7ac5b16dba80,f900506b-7581-481f-9d22-40e6adc3a7fb,da91bc0b-986f-4f83-8a03-adb26ccba0a0,1,Austin Ekeler,7e6000de-0a9b-4d12-862b-5194ce6d526c,RB,7.33,user,9,9,1,2023-08-26 05:27:33-05,115.5,1649.94,0
17a23620-cfc2-4d0e-9751-32f1481efcf4,4516469a-b51a-4f40-aa5c-b17a9061991b,jimapollo,2023-04-24 22:40:02-05,2023-05-28 22:38:47-05,2023-05-28 22:39:53-05,2023-05-28 23:22:49-05,30,0317b4aa-7f18-455b-82a9-17c77815812d,ca99d9f1-d4dc-4d48-afeb-127012586305,650f1e32-ad50-4244-ba88-e1db258d6931,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.46,user,1,1,1,2023-05-28 22:40:08-05,285.4,1649.08,0
29236c83-b042-4d05-8cb3-808260d070e9,996bfcff-eb71-40f6-a734-3ab9fdb0962f,leet8s,2023-04-24 22:42:32-05,2023-06-24 03:06:30-05,2023-06-24 03:07:35-05,2023-06-24 03:59:45-05,30,edc41b64-b906-45ca-a64d-10f41b253184,90b13179-edf3-4151-9b0f-4e6fa168a2f0,d5803293-5dbf-47ce-a825-cea37b3e09c8,1,Davante Adams,56c3ad41-32a6-413e-8cf0-50912b952f92,WR,13.4,user,12,12,1,2023-06-24 03:10:12-05,122.1,1647.66,0
91252fe9-ac8d-49a3-8da5-7f637c16a182,0976350c-ba05-4f06-a083-4537d0607265,slowdebbie,2023-04-24 22:42:00-05,2023-07-29 07:17:43-05,2023-07-29 07:18:49-05,2023-07-29 08:05:26-05,30,2a15cf97-01b8-47e0-85fa-33153d9929a9,3882f5a5-c7a7-4e29-af0c-ed2367fb43be,6f0582bf-9d9f-49e7-b375-cb738701d876,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.6,queue,5,5,1,2023-07-29 07:19:59-05,285.4,1646.74,0
e10df68d-5f4f-42db-b263-5034b75334f1,4c469bdf-69e3-4746-a332-947771edba88,macknova,2023-04-24 22:39:33-05,2023-05-31 03:23:47-05,2023-05-31 03:24:55-05,2023-06-15 17:36:57-05,28800,73eb1910-305c-4b25-9a9c-b2a0c5ef5352,23ab030d-5139-4bda-9258-ea91851da27b,1d6a17d4-1a2d-4ce4-8105-9a987c32db8c,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.46,user,3,3,1,2023-05-31 14:02:22-05,285.4,1646.2,0
b7c41501-532f-4410-87b5-eaa8cf00f250,acabb47e-a9f2-479a-805b-e449ec677ebb,cdvorachek,2023-04-24 22:42:00-05,2023-07-28 15:19:58-05,2023-07-28 15:21:03-05,2023-07-28 16:14:48-05,30,a66084e9-9d3e-4d40-b942-358373f5aa38,dbf09bc6-7b33-4999-bf2f-d4a10adbc89a,04c065a0-1984-4359-9f68-02f9959e7573,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.2,user,12,12,1,2023-07-28 15:23:23-05,235.7,1645.52,0
63d4a604-6f9f-4027-9053-2776031c0215,50e997c8-48f9-4247-bfac-b34fa3ffd324,mrmonopoly,2023-04-24 22:40:52-05,2023-08-08 01:33:34-05,2023-08-08 01:34:41-05,2023-08-25 14:46:20-05,14400,910f2d2b-93d8-4db6-acab-3966dc31be0e,172ae52e-bb46-44d4-b579-c64a3858ff75,64967a89-3349-49da-ae7d-a3ff8fcfd7e8,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.6,user,11,11,1,2023-08-08 17:28:38-05,235.7,1644.74,0
818d5299-6908-4913-a3cd-b65f325ddff2,dff11218-7142-4243-9af2-7b774ceab807,bshack,2023-04-24 22:41:55-05,2023-08-11 16:40:45-05,2023-08-11 16:41:51-05,2023-08-11 17:23:24-05,30,869ebb18-2d88-41b1-909b-b8058381ab3d,31d4111f-e079-4b94-8a61-1a281da57965,3fe5ea19-8f23-4714-813d-c9761bb9f99d,1,Christian McCaffrey,cb7b1dc6-91ce-47b8-813c-07486371a922,RB,3.5,user,3,3,1,2023-08-11 16:42:04-05,285.4,1643.78,0
5382d9a7-0ff6-4363-af46-37b3eab203d4,3dad7c62-bc69-48e1-aa0a-d9a12bda9f37,akdjsonic,2023-04-24 22:41:47-05,2023-07-31 13:42:58-05,2023-07-31 13:44:04-05,2023-08-20 13:34:43-05,28800,d02a7207-1c8d-447c-8757-f08c162c6491,3735bc9a-b14a-4132-87bc-1644a9d6f139,355e20b1-e1af-4aad-b227-0969d1e9cab0,1,Bijan Robinson,2b0cbe83-48a2-41b0-b03f-42180cfc4b77,RB,8.97,user,9,9,1,2023-07-31 16:40:18-05,141.1,1642.92,0
5bb23576-efd6-4094-82f1-15b11fde54ad,a800c991-70ef-4fb7-b983-2f05dd0130d7,chuddy69,2023-04-24 22:41:54-05,2023-08-09 12:08:22-05,2023-08-09 12:09:29-05,2023-08-09 12:57:12-05,30,ac0e25fa-5a3e-4120-bb13-7819d842a5fd,fe243722-c88c-4538-9f15-44aa5411b6de,7d478f9d-9c5c-4e91-8345-239f0fb892de,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,11.57,user,11,11,1,2023-08-09 12:11:15-05,227.5,1642.84,0
a2ed8035-731c-478c-bf43-203ca33d38d0,7f2f13fb-d940-4cd2-8b9e-9f879363719e,blitzburgh007,2023-04-24 22:42:37-05,2023-06-09 19:36:54-05,2023-06-09 19:38:01-05,2023-06-09 20:25:19-05,30,cea23b7f-4c31-4762-94bd-f09335c1eb0b,a88c6c57-7094-4ad6-a04d-d37dc0875deb,573d87fc-5e4b-44a6-a331-21caf30e5920,1,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,10.63,user,12,12,1,2023-06-09 19:40:37-05,235.7,1642.44,0
